News,Label
"Sensex gains 200 pts, Nifty at 13,540; ONGC jumps 7%, SpiceJet 5%",1.0
"Sensex gains 200 points, Nifty at 13,530; ONGC surges 7%, SBI up 2%",1.0
 Nifty up 40 points; here's what changed for market while you were sleeping,1.0
"Trade Setup: Nifty showing clear signs of halt in rally; 13,500-13,550 strong resistance zone",0.0
Tech View: Nifty50 forms a Doji candle to suggest indecisiveness,0.0
F&O: Nifty50 charts signal selling pressure; slipping VIX shows hope,0.0
"Sensex snaps 5-day winning run, ends 144 points lower; Nifty below 13,500",0.0
"Sensex drops 180 points, Nifty at 13,470; UPL plunges 10%, IRCTC 9%",0.0
"Sensex loses 180 points, Nifty at 13,470; SCI surges 11%",0.0
 Nifty down 80 points; here's what changed for market while you were sleeping,0.0
"Trade Setup: Nifty to show resistance at 13,500; correction would be healthy now",0.0
"Tech View: Nifty in the overbought territory, but no signs of weakness",0.0
"Day trading guide: Nifty’s inability to sustain 13,500 level may attract mild pullback",0.0
"Sensex ends above 46k for first time, rallies 495 pt; Nifty tops 13,500",1.0
"Sensex rises 250 pts, Nifty above 13,450; India Bank jumps 9%, Yes Bank 8%",1.0
 Nifty up 40 points; here's what changed for market while you were sleeping,1.0
Market most bullish in over a decade: All but one Nifty stocks top 200-DMA,1.0
"Trade Setup: 13,400-13,450 zone crucial for Nifty; risk-reward ratio unfavorably skewed",0.0
Tech View: Nifty forms indecisive Doji; winning streak may halt soon,0.0
"F&O: Nifty must hold above 13,200 to rise towards 13.5K",1.0
"Day trading guide: Nifty has immediate support at 13,250-13,200 levels",0.0
"Sensex rises 182 pts to hit all-time high, Nifty ends near 13,400; TCS, RIL advance 2% each",1.0
"Nifty looks poised for 13,500 plus this weekly expiry",1.0
"Sensex gains 50 points, Nifty at 13,375; Omaxe soars 10%",1.0
 Nifty down 10 points; here's what changed for market while you were sleeping,0.0
"FII flows, vaccine hopes take Nifty beyond 13,300",1.0
"Trade Setup: 13,400 & 13,465 resistance for Nifty; pullback in Dollar Index can benefit IT stocks",1.0
"F&O: Bulls holding a tight grip; Nifty has to hold above 13,200 to extend its upmove",1.0
"Tech View: Nifty eyes 13,500 level as bulls continue to hold ground",1.0
"Sensex gains 347 pts to end at fresh closing high, Nifty tops 13,350; FMCG, financial stocks rally",1.0
"Day trading guide: Nifty needs to hold 13,150 level to continue its uptrend",1.0
"Sensex, Nifty hit another record high; broader market outperforms",1.0
"Sensex, Nifty hit fresh record highs but selling in banks keep gains in check",1.0
"Sensex opens flat, Nifty at 13,265; ONGC jumps 4%",1.0
 Nifty down 55 points; here's what changed for market while you were sleeping,0.0
"Nifty’s support at 13,100-13,150, buy quality cos on dips: Analysts",0.0
These midcaps are about to turn largecaps,1.0
Trade Setup: Pullback in Dollar Index can impact Nifty; avoid shorts,0.0
Tech View: Nifty eyes further gains as bulls stage a roaring comeback,1.0
"Day trading guide: Nifty needs to sustain 13,100 level to continue up move",0.0
"Sensex gains 494 points, hits 45K for first time; Nifty at 13,259",1.0
"Sensex advances 185 points on strong global cues; Nifty near 13,200",1.0
"Sensex gains 150 points ahead of RBI policy review; Nifty tops 13,200",1.0
 Nifty up 30 points; here's what changed for market while you were sleeping,1.0
Huge premium shows Nifty near short-term top,1.0
Trade setup: Intraday trajectory crucial for Nifty; following momentum prudent,0.0
Tech View: Nifty50 forms bearish candle as bears gain upper hand,1.0
"F&O: Nifty sees higher highs & lows, but forms bearish candle",1.0
"Sensex ends marginally higher, Nifty hits record peak; Maruti rallies 7%, HDFC Bank slips 2%",1.0
"Sensex, Nifty end near flat line; SBI Life & HDFC Bank biggest drags",0.0
"Vaccine approval drives Sensex 120 point higher; Nifty above 13,155",1.0
"Sensex rises 190 pts, Nifty at 13,170; Maruti, Tata Steel gain 1% each",1.0
 Nifty up 10 points; here's what changed for market while you were sleeping,1.0
"Nifty Midcap 100 reclaims 20,000 after 32 months",1.0
"Trade Setup: Nifty's behavior against 13,145 crucial; stay stock & sector specific",0.0
"Tech View: Nifty forms 'Dragonfly Doji' as bulls, bears fight for upper hand",1.0
F&O: Nifty forming higher highs & lows; falling VIX helping bulls,1.0
"Day trading guide: Bank Nifty needs to break above 30,000 to attract bullish momentum",0.0
Sensex dips 37 pts on profit-booking; Nifty hits record closing high,1.0
"Sensex ends flat, Nifty holds 13,100 amid profit booking in banking stocks",0.0
"Sensex sheds 60 points, Nifty below 13,100; DHFL rises 5%, Phoenix Mills 4%",1.0
 Nifty down 20 points; here's what changed for market while you were sleeping,0.0
Bank Nifty may rise up to 4% this week on RBI policy meet,1.0
"Tech View: Nifty50 forms a bullish candle, may face hurdle near 13,250",0.0
"Sensex surges 506 points, Nifty ends at fresh record closing high; Sun Pharma gains 6%",1.0
"Sensex, Nifty end at record high as IT & financial stocks lead rally",1.0
"Sensex gains 50 points, Nifty at 13,000; DHFL, YES Bank jump 5% each",1.0
 Nifty up 5 points; here's what changed for market while you were sleeping,1.0
"Nifty may struggle to trade above 13,200",0.0
"Trade Setup: Nifty setup extremely risky, don't chase momentum",0.0
"Dalal Street Week Ahead: It’s crucial for Nifty to stay above 12,800 level",0.0
"Day trading guide: Bank Nifty likely to consolidate in 28,500-30,000 zone",0.0
"Tech View: Nifty50 forms Doji on weekly chart, sends out negative signal",0.0
"Sensex sheds 110 pts, Nifty ends at 12,969; RIL, IT stocks weigh",0.0
Stock market update: Nifty Bank index flat; Punjab National Bank rises over 3%,1.0
Stock market update: Nifty Auto index gains 2%; TVS Motor climbs 5%,1.0
100% rise since March low. Should you still consider top Nifty gainers?,1.0
"Sensex slips 45 points amid doubts over Covid vaccine; Nifty tests 13,000",0.0
"Sensex rises 45 points, Nifty above 13,000; IGL surges 10%, MGL 8%",1.0
 Nifty up 5 points; here's what changed for market while you were sleeping,1.0
"Nifty could hit 13,252 in early December: Analysts",1.0
"Trade Setup: 13,000 level crucial for Nifty; stay stock-specific",0.0
Tech View: Nifty rebound suggests strong appetite for equities at lows,1.0
"Day trading guide: Nifty may face hurdle in 13,100-13,150 zone",0.0
"Sensex rallies 432 pts to end above 44K; Nifty settles Nov F&O series at 12,987",1.0
"Nifty wipes off opening gains, slips below 12,850; Sensex down 50 points",1.0
"Sensex rises 150 points, Nifty above 12,900; M&M gains 2%",1.0
 Nifty up 60 points; here's what changed for market while you were sleeping,1.0
"Trade Setup: Nifty facing stiff hurdle at 12,960-13,000; volatility likely to increase",0.0
F&O: Nifty negates higher lows formation; VIX sees a spike,1.0
"Tech View: Nifty forms 'Bearish Engulfing' candle, index recovery looks vulnerable",0.0
"Day trading guide: Bank Nifty may continue its consolidation above 28,500",1.0
"Sensex tumbles from record high, settles 695 pts lower; Nifty barely holds above 12,850",1.0
Stock market update: Nifty Pharma index falls 1%; Biocon sheds 2%,0.0
Stock market update: Nifty IT index slips 1%; L&T Infotech dips 5%,0.0
Stock market update: Nifty PSU Bank index up 2%; Indian Overseas Bank leaps 8%,1.0
"Sensex, Nifty hit fresh record highs amid strong global cues",1.0
"Sensex rises 275 points to scale fresh record high; Nifty nears 13,150; IOB rallies 15%",1.0
 Nifty up 80 points; here's what changed for market while you were sleeping,1.0
"Day after vaccine news, Nifty sets new benchmark",1.0
"Trade Setup: Nifty momentum decelerating, F&O rollovers to dominate for 2 days",1.0
F&O: Bulls hold tight grip; options suggest higher Nifty trading range,1.0
"Nifty scales Mt 13,000 to hit new high; bank stocks hog limelight",1.0
"Sensex surges 446 pts to end above 44,500; Nifty breaches 13,000-mark",0.0
Stock market update: Nifty Auto index gains 2%; Bosch climbs 5%,1.0
Stock market update: Nifty Bank index surges 500 points! RBL Bank jumps 5%,1.0
"Nifty tops 13,000: Key factors behind stock market rally",1.0
"Nifty breaches 13,000 level, Sensex gains 220 points; IDFC surges 9%",1.0
 Nifty down 10 points; here's what changed for market while you were sleeping,0.0
"Trade Setup: 13,000 level crucial for Nifty; IT stocks might gain momentum",1.0
"F&O: Nifty stuck between 12,730 & 12,950 levels; VIX eases further",0.0
"Tech View: Nifty forms a Hanging Man pattern, eyes the 13,000 hurdle",0.0
"Day trading guide: Nifty may continue to consolidate between 12,750-13,000 zone",0.0
"Sensex gains 195 pts, tops 44K; Nifty ends above 12,900",1.0
"Bank Nifty corrects from 29,500, to remain under pressure",0.0
Stock market update: Nifty Financial Services index down 1%; HDFC dips 4%,0.0
Stock market update: Nifty IT index gains 2%; L&T Infotech jumps 5%,1.0
Stock market update: Nifty Pharma index jumps nearly 3%; Dr Reddy's Lab climbs 4%,1.0
"Sensex climbs 300 points, Nifty nears 12,950; IndusInd Bank gains 4%",1.0
 Nifty up 85 points; here's what changed for market while you were sleeping,1.0
"‘Over-bought’ Nifty likely to trade in 12,700-13,080",1.0
"Trade Setup: 12,960-13,000 zone crucial for Nifty; ripe case for consolidation",0.0
"Dalal Street week ahead: Nifty looks stretched; FMCG, Consumption, Pharma look well poised",1.0
"Sensex gains 282 points on rally in banks, financials; Nifty nears 12,850",1.0
Stock market update: Nifty Financial Services index up 2%; Bajaj Finserv soars 8%,1.0
9 Nifty stocks 100-340% down from peak prices: Should you buy?,0.0
Stock market update: Nifty IT index gains nearly 2%; Info Edge climbs 4%,1.0
"Sensex rises 250 points on buying in financials, Nifty nears 12,850",1.0
"Sensex jumps 275 points, Nifty nears 12,850; J&K Bank rallies 11%, DB Corp 6%",1.0
 Nifty up 30 points; here's what changed for market while you were sleeping,1.0
Analysts suggest Nifty put ladder to benefit from likely pullback,1.0
"Trade Setup: 12,963 a temporary top for Nifty, high beta stocks to remain under pressure",1.0
"Day trading guide: Bank Nifty could revisit 28,600-28,500 levels",1.0
"F&O: Nifty risks further fall if it fails to hold above 12,750-12,800 zone",0.0
"Tech View: Nifty50 forms a Shooting Star pattern, signals weakness ahead",0.0
"Sensex plunges 580 points, Nifty settles at 12,772; IIFL Finance loses 6%",0.0
"Sensex plunges 500 points on losses in banking stocks; Nifty slips below 12,800",0.0
Stock market update: Nifty Bank index slips 1%; HDFC Bank sheds 2%,0.0
Stock market update: Nifty FMCG index up 1%; ITC rises nearly 4%,1.0
Stock market update: Nifty Auto index gains 1%; Hero MotoCorp climbs 3%,1.0
"Sensex slips below 44,000 on weak global cues; Nifty tests 12,900",0.0
"Sensex sheds 250 points, Nifty at 12,860; LVB plunges 20%, SpiceJet climbs 6%",0.0
 Nifty down 100 points; here's what changed for market while you were sleeping,0.0
Trade Setup: Signs of trend shift as Nifty heads for weekly expiry,1.0
"Tech View: Nifty50 forms bullish candle, looks set to top 13,000",1.0
"Market Movers: SpiceJet, SBI rally up to 13%; Nifty PSU Bank settles above 200-DMA",1.0
"Sensex tops 44,000 mark on buying in bank, auto stocks; Nifty nears 12,950",1.0
"F&O: Nifty range widens to 12,700-13,200; cooling VIX aiding bulls",1.0
"Sensex gains 227 points, tops 44K; Nifty settles at 12,938; Adani Gas rallies 16%",1.0
Stock market update: Nifty FMCG index sheds 1%; HUL drops 2%,0.0
Stock market update: Nifty Pharma index down 1%; Aurobindo Pharma sheds nearly 3%,0.0
Stock market update: Nifty IT index falls over 1%; TCS slips 2%,0.0
Stock market update: Nifty Auto index gains 1%; Mahindra & Mahindra leaps 6%,1.0
"Sensex, Nifty off to cautious start; LVB takes a beating, plunges 20%",1.0
 Nifty down 5 points; here's what changed for market while you were sleeping,0.0
"Nifty Midcap 100 eyes 19,500-20,000 levels",1.0
Trade Setup: Nifty looks upbeat; use any bounce to protect profit,1.0
"Day trading guide: Nifty likely to take support at 11,650-11,600 levels",1.0
Tech View: Nifty struggles at higher levels as bulls show signs of fatigue,1.0
"Vaccine optimism drives Sensex, Nifty to record close; bank stocks hog limelight",1.0
"Sensex rallies 315 pts to hit fresh closing high; Nifty ends at 12,874",1.0
"Team Prashant Jain at HDFC AMC cut stakes in RIL, TaMo and 24 other Nifty stocks in October",0.0
Stock market update: Nifty Realty index rises nearly 2%; Brigade Enterprises soars 7%,1.0
Stock market update: Nifty Metal index gains over 2%; Tata Steel leaps nearly 7%,1.0
Stock market update: Nifty Bank index up 1%; SBI climbs 3%,1.0
"Sensex hits 44,000 on vaccine hopes, Nifty takes out 12,900; Voda Idea gains 5%",1.0
"Sensex gains 400 points, Nifty nears 12,900; Tata Steel rises 3%",1.0
 Nifty up 30 points; here's what changed for market while you were sleeping,1.0
"Nifty likely to find support at 12,500, say analysts",1.0
"Trade Setup: Nifty overbought; don’t chase momentum, stay defensive",0.0
"Muhurat Trading wrap: Sensex rallies 195 points, Nifty tops 12,750; Voda Idea jumps 6%",1.0
"Muhurat Trading: Sensex jumps 365 points, Nifty tops 12,800",1.0
Dalal Street week ahead: Nifty needs to consolidate; don’t chase momentum,0.0
"Day trading guide: Nifty could see mild correction if it breaches 12,600",0.0
Tech View: Nifty50 respects the five-day EMA; key hurdles ahead,0.0
F&O: Brisk buying at lower levels helps Nifty form bullish candle,0.0
"Sensex ends Samvat 2076 on a high, rises 86 points; Nifty above 12,700; IB Realty jumps 9%, Bajaj Finserv 4%",1.0
Multibaggers in making? 11 smallcaps that analysts say can turn largecaps in 5-10 years,1.0
Nifty stocks that gained up to 90% & those that finished Samvat 2076 as top laggards,1.0
"Sensex falls 250 points on weak global cues; Nifty nears 12,600",0.0
"Sensex loses 200 points, Nifty below 12,650; Indiabulls Real Estate jumps 6%",0.0
 Nifty down 110 points; here's what changed for market while you were sleeping,0.0
"Nifty targets soar! Goldman, Nomura raise amid stock rally",1.0
"Trade Setup: 12,750 & 12,830 resistance points for Nifty; Doji indicates disruption of rally",0.0
"Tech View: Nifty confirms pause in momentum, eyes 12,800 for revival",0.0
"Sensex snaps 8-day winning streak, drops 236 pts despite 3rd stimulus package; Nifty ends below 12,700",1.0
Stock market update: Nifty Pharma index rises 1%; Aurobindo Pharma jumps 5%,1.0
Stock market update: Nifty Bank index falls over 1%; Bank of Baroda sheds nearly 3%,0.0
This Nifty stock nears all-time low as Q2 net disappoints,0.0
"Sensex dips 275 points on profit-booking in banking stocks; Nifty below 12,700",0.0
"Sensex declines 150 pts, Nifty tests 12,700; HDFC drops 2%, M&M gains 2%",0.0
 Nifty down 40 points; here's what changed for market while you were sleeping,0.0
Nifty m-cap tops Rs 100 lakh cr as stocks hit record,1.0
"Trade Setup: Nifty flashing warning sign at current levels, expect a volatile start on Thursday",0.0
"Tech View: Nifty sends signs of weakness, confirmation awaited",0.0
"Day trading guide: Nifty has immediate support at 12,500-12,460 zone",1.0
"Sensex hits fresh record closing high, gains 316 pts; Nifty just shy of 12,750",1.0
"4 Nifty, 3 pharma names among 40 stocks looked set to rally on MACD",1.0
Stock market update: Nifty Auto index up 1%; Balkrishna Industries leaps 6%,1.0
Stock market update: Nifty Pharma index climbs 3%; Aurobindo Pharma jumps 6%,1.0
"Sensex rises 150 points, Nifty above 12,650; M&M, ITC gain 1% each",1.0
 Nifty up 20 points; here's what changed for market while you were sleeping,1.0
Trade Setup: Nifty in extremely overbought zone; risk-reward ratio unfavorable,0.0
